warehouse_id,date,picks_per_hour,lines_per_hour,receiving_volume,outbound_volume,labor_hours,errors,rework
WFC,2022-12-29,76.17,88.75,712,1553,385.82,3,1
WFC,2022-12-30,103.01,90.45,997,1448,611.82,2,1
WFC,2022-12-31,73.99,87.93,1401,1128,517.09,1,0
WFC,2023-01-01,85.49,101.53,752,1044,482.35,2,1
WFC,2023-01-02,81.28,97.1,950,1215,496.23,4,1
WFC,2023-01-03,64.06,69.8,916,1258,543.79,2,1
WFC,2023-01-04,85.94,75.0,750,969,462.99,6,4
WFC,2023-01-05,69.5,64.77,880,725,505.04,3,1
WFC,2023-01-06,74.19,61.01,510,741,438.71,2,1
WFC,2023-01-07,83.74,88.83,830,1224,689.18,3,1
WFC,2023-01-08,73.05,70.26,830,894,744.73,3,2
WFC,2023-01-09,82.78,79.65,868,929,481.89,2,1
WFC,2023-01-10,109.27,103.65,689,777,420.74,1,0
WFC,2023-01-11,86.27,71.25,349,1013,502.25,0,0
WFC,2023-01-12,115.43,131.86,815,1011,583.94,3,2
WFC,2023-01-13,67.07,58.67,649,809,331.19,5,2
WFC,2023-01-14,34.74,30.64,756,879,486.06,2,1
WFC,2023-01-15,96.5,106.95,500,380,598.15,7,2
WFC,2023-01-16,72.51,82.93,737,866,681.97,2,1
WFC,2023-01-17,72.63,78.55,1077,1003,557.26,3,2
WFC,2023-01-18,89.07,71.92,733,979,530.16,2,1
WFC,2023-01-19,98.56,85.91,1356,926,642.52,0,0
WFC,2023-01-20,80.59,96.14,858,1003,263.13,3,1
WFC,2023-01-21,43.72,36.69,742,711,542.81,5,2
WFC,2023-01-22,98.81,107.56,829,1151,746.5,3,2
WFC,2023-01-23,67.11,55.4,1036,675,476.09,4,1
WFC,2023-01-24,102.32,100.57,881,925,605.24,2,1
WFC,2023-01-25,66.6,73.02,776,1213,732.82,1,0
WFC,2023-01-26,99.77,101.43,957,842,612.58,4,3
WFC,2023-01-27,75.11,83.59,633,1123,324.51,5,3
WFC,2023-01-28,80.22,84.62,546,673,663.06,3,1
WFC,2023-01-29,90.62,79.45,663,676,279.8,4,2
WFC,2023-01-30,81.48,91.39,1235,993,674.49,3,2
WFC,2023-01-31,94.1,79.57,738,1233,329.22,5,1
WFC,2023-02-01,97.64,83.95,1037,1119,487.58,2,0
WFC,2023-02-02,91.81,108.34,897,760,303.63,3,2
WFC,2023-02-03,80.64,73.9,439,1045,377.61,4,1
WFC,2023-02-04,81.09,74.36,828,770,596.66,3,1
WFC,2023-02-05,96.22,83.38,977,666,389.84,3,1
WFC,2023-02-06,79.81,65.53,814,202,459.03,3,1
WFC,2023-02-07,75.96,82.25,1548,925,343.85,3,1
WFC,2023-02-08,82.41,84.97,716,740,555.67,3,1
WFC,2023-02-09,68.86,62.67,1123,769,480.29,1,0
WFC,2023-02-10,83.93,69.05,907,614,440.89,1,0
WFC,2023-02-11,78.63,79.34,712,867,492.1,1,0
WFC,2023-02-12,65.72,66.82,847,1068,680.05,1,0
WFC,2023-02-13,68.06,61.96,592,1185,610.59,3,2
WFC,2023-02-14,80.3,80.62,777,1202,426.33,2,0
WFC,2023-02-15,94.92,99.52,676,751,522.89,2,0
WFC,2023-02-16,97.71,78.82,843,532,474.54,3,2
WFC,2023-02-17,66.17,58.51,786,730,642.43,3,1
WFC,2023-02-18,77.7,75.72,778,679,537.22,3,1
WFC,2023-02-19,103.28,119.43,800,693,624.95,4,2
WFC,2023-02-20,59.13,47.31,822,984,576.94,3,2
WFC,2023-02-21,69.06,76.18,929,1287,714.36,3,1
WFC,2023-02-22,99.88,95.75,687,873,475.59,7,5
WFC,2023-02-23,59.99,52.67,885,865,543.34,2,1
WFC,2023-02-24,95.95,76.83,538,846,418.43,3,0
WFC,2023-02-25,84.83,91.31,979,856,581.16,4,2
WFC,2023-02-26,73.04,61.33,695,702,468.92,4,2
WFC,2023-02-27,55.41,45.6,844,519,322.22,7,3
WFC,2023-02-28,87.67,94.29,837,817,438.81,0,0
WFC,2023-03-01,58.76,66.18,726,381,432.96,6,3
WFC,2023-03-02,93.07,96.22,885,1237,517.23,2,1
WFC,2023-03-03,69.64,79.93,655,546,334.42,1,0
WFC,2023-03-04,67.08,62.01,970,974,601.29,2,0
WFC,2023-03-05,86.76,73.38,637,605,554.66,3,1
WFC,2023-03-06,99.71,110.12,878,214,235.68,3,2
WFC,2023-03-07,68.49,56.7,783,1309,649.75,2,1
WFC,2023-03-08,59.96,67.96,908,768,622.95,2,0
WFC,2023-03-09,65.74,75.47,817,1135,552.79,2,1
WFC,2023-03-10,80.12,67.04,894,694,468.47,10,7
WFC,2023-03-11,92.07,74.55,1127,655,504.4,3,0
WFC,2023-03-12,67.25,79.74,514,861,569.73,4,1
WFC,2023-03-13,88.71,73.16,835,771,428.75,3,1
WFC,2023-03-14,61.69,66.29,1001,870,287.55,0,0
WFC,2023-03-15,74.17,64.45,520,832,497.78,3,1
WFC,2023-03-16,63.18,72.7,580,950,610.24,1,0
WFC,2023-03-17,96.99,106.65,712,1032,486.8,2,0
WFC,2023-03-18,88.57,89.64,1025,1374,449.08,4,1
WFC,2023-03-19,64.59,72.23,702,496,450.3,3,1
WFC,2023-03-20,119.66,126.9,656,967,489.62,3,1
WFC,2023-03-21,86.4,97.93,887,730,398.7,4,2
WFC,2023-03-22,63.97,53.1,1109,823,455.84,1,0
WFC,2023-03-23,86.98,97.25,1280,1123,595.08,4,2
WFC,2023-03-24,88.5,80.34,823,976,528.37,3,2
WFC,2023-03-25,60.87,68.33,606,1256,507.57,6,3
WFC,2023-03-26,79.27,81.61,720,963,735.42,4,2
WFC,2023-03-27,67.46,60.86,672,800,449.62,0,0
WFC,2023-03-28,89.56,81.54,1087,858,846.59,2,0
WFC,2023-03-29,70.43,82.1,869,631,350.24,3,1
WFC,2023-03-30,56.77,53.16,1267,985,586.9,4,1
WFC,2023-03-31,52.94,62.18,459,699,531.42,4,1
WFC,2023-04-01,57.22,50.2,934,493,383.22,3,1
WFC,2023-04-02,85.67,99.07,950,1305,332.93,2,1
WFC,2023-04-03,74.63,70.36,1004,1322,437.16,3,1
WFC,2023-04-04,65.1,56.67,1051,854,596.48,4,1
WFC,2023-04-05,95.26,78.07,684,919,505.62,7,4
WFC,2023-04-06,71.72,57.62,759,825,615.57,2,1
WFC,2023-04-07,43.79,39.18,781,640,501.08,6,4
WFC,2023-04-08,79.47,71.54,864,1369,414.99,2,1
WFC,2023-04-09,101.91,118.13,658,895,376.26,2,0
WFC,2023-04-10,81.43,77.8,619,954,390.95,3,1
WFC,2023-04-11,67.41,54.06,894,467,556.25,2,0
WFC,2023-04-12,79.08,76.89,777,1182,539.93,3,1
WFC,2023-04-13,111.55,128.19,1028,801,648.8,2,1
WFC,2023-04-14,92.13,109.86,976,700,253.21,3,1
WFC,2023-04-15,112.09,95.76,913,1036,423.21,2,0
WFC,2023-04-16,103.33,93.58,1185,845,538.17,2,1
WFC,2023-04-17,66.88,65.2,715,857,629.14,2,1
WFC,2023-04-18,89.4,78.71,825,885,516.66,3,2
WFC,2023-04-19,79.44,75.59,750,1033,601.47,2,1
WFC,2023-04-20,67.11,75.46,1175,953,616.33,8,3
WFC,2023-04-21,122.31,115.07,669,807,419.91,4,1
WFC,2023-04-22,74.79,76.49,1068,1145,412.73,4,2
WFC,2023-04-23,65.15,68.53,734,915,492.17,3,1
WFC,2023-04-24,87.9,81.02,768,1095,476.86,2,0
WFC,2023-04-25,58.8,63.69,608,924,744.25,2,0
WFC,2023-04-26,86.97,94.57,683,1066,506.04,4,2
WFC,2023-04-27,104.13,122.73,649,994,589.59,2,0
WFC,2023-04-28,90.65,101.77,671,407,617.09,6,3
WFC,2023-04-29,71.81,82.92,1130,860,602.84,3,2
WFC,2023-04-30,87.72,98.86,836,652,537.64,2,1
WFC,2023-05-01,83.48,81.39,919,731,630.97,4,2
WFC,2023-05-02,87.5,86.04,606,595,315.31,2,1
WFC,2023-05-03,57.92,62.57,691,795,322.47,5,3
WFC,2023-05-04,97.59,111.64,1061,953,366.32,6,2
WFC,2023-05-05,71.71,67.31,802,861,438.91,3,1
WFC,2023-05-06,99.87,84.5,657,690,301.77,1,0
WFC,2023-05-07,97.29,108.76,414,595,629.69,2,0
WFC,2023-05-08,79.69,77.72,882,1039,522.99,4,1
WFC,2023-05-09,75.17,63.07,1002,1031,619.8,2,1
WFC,2023-05-10,64.7,62.7,852,546,546.52,4,2
WFC,2023-05-11,98.93,109.24,517,1136,541.49,0,0
WFC,2023-05-12,80.34,67.66,822,1279,484.29,2,1
WFC,2023-05-13,86.14,73.37,573,1128,546.33,2,0
WFC,2023-05-14,118.52,97.48,867,740,540.66,0,0
WFC,2023-05-15,72.61,77.31,814,966,463.01,4,1
WFC,2023-05-16,88.66,74.37,320,987,478.42,2,0
WFC,2023-05-17,88.67,103.24,754,918,476.2,2,0
WFC,2023-05-18,67.62,68.53,1137,427,460.16,0,0
WFC,2023-05-19,81.2,71.45,1079,813,577.17,2,0
WFC,2023-05-20,91.0,105.07,977,867,522.88,2,0
WFC,2023-05-21,91.91,104.95,790,1398,601.01,5,2
WFC,2023-05-22,58.43,50.15,948,1050,749.94,3,2
WFC,2023-05-23,69.93,64.48,905,1012,498.85,3,2
WFC,2023-05-24,41.87,35.34,875,995,316.54,4,3
WFC,2023-05-25,91.78,106.34,679,974,589.83,5,2
WFC,2023-05-26,108.47,107.2,852,883,438.61,4,2
WFC,2023-05-27,53.04,51.93,658,635,531.79,4,2
WFC,2023-05-28,88.88,90.33,554,1269,438.6,3,1
WFC,2023-05-29,98.61,106.62,1137,981,548.51,1,0
WFC,2023-05-30,91.7,90.65,765,1203,626.73,3,1
WFC,2023-05-31,88.5,84.66,789,845,495.11,2,1
WFC,2023-06-01,71.06,65.95,1109,1363,445.19,2,0
WFC,2023-06-02,94.81,92.27,1048,1090,686.98,4,2
WFC,2023-06-03,69.34,63.75,1144,1159,578.98,4,1
WFC,2023-06-04,97.48,78.62,866,835,475.14,1,0
WFC,2023-06-05,62.7,71.1,974,1437,619.42,5,1
WFC,2023-06-06,85.74,84.01,778,1010,680.57,2,0
WFC,2023-06-07,55.34,51.98,848,620,687.72,4,2
WFC,2023-06-08,80.42,75.05,999,885,691.67,1,0
WFC,2023-06-09,88.95,89.71,861,1701,653.22,4,2
WFC,2023-06-10,81.03,77.87,960,1248,342.06,4,2
WFC,2023-06-11,73.01,81.83,707,1001,332.65,3,1
WFC,2023-06-12,105.4,85.95,1172,1148,732.22,4,2
WFC,2023-06-13,59.44,58.22,578,931,379.11,1,0
WFC,2023-06-14,67.11,56.16,1287,863,463.06,3,2
WFC,2023-06-15,78.84,66.31,1433,1075,658.45,4,1
WFC,2023-06-16,71.0,58.64,601,492,503.14,5,3
WFC,2023-06-17,75.52,89.14,812,1066,607.64,5,3
WFC,2023-06-18,72.55,83.49,1221,940,651.43,3,1
WFC,2023-06-19,89.34,100.14,1037,988,602.56,5,3
WFC,2023-06-20,71.09,81.28,648,1011,637.83,8,2
WFC,2023-06-21,70.08,83.02,1047,1551,463.84,1,0
WFC,2023-06-22,81.4,80.18,1238,940,404.56,3,2
WFC,2023-06-23,107.34,128.57,1136,884,665.82,1,0
WFC,2023-06-24,55.68,53.06,765,1030,682.55,3,1
WFC,2023-06-25,74.72,88.53,453,885,559.92,3,2
WFC,2023-06-26,79.04,84.7,942,1186,701.41,3,1
WFC,2023-06-27,77.8,90.39,544,1038,518.2,4,1
WFC,2023-06-28,74.43,84.6,1066,1252,365.53,4,2
WFC,2023-06-29,81.07,67.88,1111,1411,460.19,2,1
WFC,2023-06-30,124.25,110.72,558,933,573.27,1,0
WFC,2023-07-01,77.3,73.0,995,1152,459.33,3,2
WFC,2023-07-02,83.6,90.51,980,892,421.06,4,3
WFC,2023-07-03,87.86,102.24,1211,1178,523.49,3,2
WFC,2023-07-04,60.38,70.83,461,1184,370.81,3,1
WFC,2023-07-05,74.94,61.96,937,925,574.04,3,1
WFC,2023-07-06,52.59,56.42,1016,778,457.13,4,2
WFC,2023-07-07,89.01,89.5,1219,1026,544.56,7,3
WFC,2023-07-08,73.65,77.81,1066,1081,621.03,1,0
WFC,2023-07-09,62.67,57.02,1304,891,259.79,2,1
WFC,2023-07-10,80.72,69.92,1110,833,557.25,5,1
WFC,2023-07-11,38.53,40.66,1053,997,532.93,3,1
WFC,2023-07-12,85.46,77.43,816,1026,521.6,7,4
WFC,2023-07-13,61.35,71.36,1078,1337,692.54,7,4
WFC,2023-07-14,70.68,61.49,1327,719,684.05,3,1
WFC,2023-07-15,87.62,90.45,755,1223,545.69,3,1
WFC,2023-07-16,86.53,84.09,982,943,411.28,1,0
WFC,2023-07-17,90.1,79.07,746,1327,727.86,2,0
WFC,2023-07-18,75.45,86.82,842,956,600.51,0,0
WFC,2023-07-19,66.29,53.92,876,1120,574.57,3,1
WFC,2023-07-20,79.59,67.11,736,873,422.55,1,0
WFC,2023-07-21,80.4,91.49,629,1556,616.8,4,1
WFC,2023-07-22,103.92,122.85,858,990,358.71,1,0
WFC,2023-07-23,80.9,71.99,833,781,768.23,1,0
WFC,2023-07-24,70.58,73.86,1255,1243,655.21,5,3
WFC,2023-07-25,97.89,99.5,823,1168,478.84,4,2
WFC,2023-07-26,81.07,79.93,1130,1101,557.42,8,4
WFC,2023-07-27,85.76,78.39,816,1326,440.6,4,1
WFC,2023-07-28,71.37,77.56,978,992,540.21,3,0
WFC,2023-07-29,51.76,61.31,832,907,558.14,6,2
WFC,2023-07-30,79.54,73.12,820,1394,532.93,4,2
WFC,2023-07-31,77.38,87.51,920,782,527.22,0,0
WFC,2023-08-01,58.44,49.95,840,1320,390.13,2,1
WFC,2023-08-02,73.79,85.93,838,564,444.12,2,1
WFC,2023-08-03,83.93,80.0,921,720,519.82,1,0
WFC,2023-08-04,105.9,84.98,634,1055,386.37,5,1
WFC,2023-08-05,92.6,92.36,914,1073,620.96,0,0
WFC,2023-08-06,71.41,73.73,934,858,665.62,1,0
WFC,2023-08-07,89.34,83.38,524,860,587.82,1,0
WFC,2023-08-08,74.7,88.03,984,855,509.12,6,2
WFC,2023-08-09,92.25,89.1,670,635,398.32,2,1
WFC,2023-08-10,103.26,103.67,707,1260,636.9,3,2
WFC,2023-08-11,95.12,110.51,809,852,701.8,5,3
WFC,2023-08-12,79.47,67.91,879,1024,522.39,4,2
WFC,2023-08-13,69.17,61.17,409,732,805.74,2,1
WFC,2023-08-14,80.22,76.65,783,960,502.95,4,3
WFC,2023-08-15,105.62,120.67,666,992,606.13,2,1
WFC,2023-08-16,80.97,71.34,1033,922,571.18,3,1
WFC,2023-08-17,75.99,80.11,1167,898,493.62,1,0
WFC,2023-08-18,76.72,76.68,590,912,408.19,5,2
WFC,2023-08-19,77.9,68.13,479,1284,438.99,2,0
WFC,2023-08-20,73.42,59.87,760,1107,447.41,0,0
WFC,2023-08-21,96.16,85.12,877,730,515.78,5,2
WFC,2023-08-22,94.83,110.75,1223,795,603.28,2,1
WFC,2023-08-23,102.42,113.89,611,565,557.77,4,2
WFC,2023-08-24,95.2,103.68,698,1081,669.27,2,0
WFC,2023-08-25,89.25,97.13,730,960,515.87,3,1
WFC,2023-08-26,75.65,71.71,699,308,406.49,3,2
WFC,2023-08-27,76.01,88.83,813,1055,516.95,3,1
WFC,2023-08-28,78.28,77.28,813,684,652.84,2,1
WFC,2023-08-29,84.94,97.54,883,977,452.17,1,0
WFC,2023-08-30,87.26,97.12,954,864,509.51,2,1
WFC,2023-08-31,80.14,69.95,1062,700,681.33,6,2
WFC,2023-09-01,74.33,73.33,511,1341,460.9,2,1
WFC,2023-09-02,65.66,66.76,1243,607,295.23,1,0
WFC,2023-09-03,65.24,57.29,967,649,561.12,5,1
WFC,2023-09-04,82.78,90.52,807,737,328.12,3,2
WFC,2023-09-05,91.05,92.55,515,1161,586.94,5,2
WFC,2023-09-06,73.99,66.7,960,1233,584.04,9,2
WFC,2023-09-07,52.09,44.33,826,884,516.68,2,0
WFC,2023-09-08,51.93,42.48,696,1221,485.6,5,3
WFC,2023-09-09,84.22,76.3,848,978,572.09,3,1
WFC,2023-09-10,86.49,70.64,733,1109,656.22,3,2
WFC,2023-09-11,64.66,69.51,1111,820,443.1,4,2
WFC,2023-09-12,82.57,69.51,618,1174,497.38,3,2
WFC,2023-09-13,70.19,56.29,553,1083,391.3,3,0
WFC,2023-09-14,81.02,67.37,859,893,552.51,2,1
WFC,2023-09-15,70.25,59.14,535,1003,647.36,2,1
WFC,2023-09-16,96.14,78.88,822,1297,627.71,3,1
WFC,2023-09-17,88.06,103.96,828,703,570.17,1,0
WFC,2023-09-18,62.6,50.84,700,809,552.35,10,7
WFC,2023-09-19,76.17,86.58,888,807,506.87,5,2
WFC,2023-09-20,88.3,99.09,750,1149,660.82,1,0
WFC,2023-09-21,69.94,71.76,887,828,611.53,5,1
WFC,2023-09-22,43.22,36.91,825,861,567.75,3,2
WFC,2023-09-23,66.22,67.55,1000,791,394.45,1,0
WFC,2023-09-24,79.66,87.14,938,906,500.0,6,3
WFC,2023-09-25,88.98,96.75,883,933,520.02,2,0
WFC,2023-09-26,71.45,67.14,816,523,542.95,3,2
WFC,2023-09-27,86.86,93.61,898,986,388.42,6,2
WFC,2023-09-28,112.82,96.68,960,855,614.68,3,1
WFC,2023-09-29,91.79,104.0,841,992,437.26,2,0
WFC,2023-09-30,89.38,83.31,792,996,633.57,2,1
WFC,2023-10-01,77.68,67.34,812,595,388.74,4,1
WFC,2023-10-02,105.12,106.33,779,861,637.83,2,0
WFC,2023-10-03,103.25,87.02,959,899,503.21,5,2
WFC,2023-10-04,85.25,71.02,870,1106,478.31,2,1
WFC,2023-10-05,76.9,74.54,921,1020,497.51,4,2
WFC,2023-10-06,86.65,89.72,918,759,382.37,1,0
WFC,2023-10-07,64.16,55.0,611,434,498.21,2,1
WFC,2023-10-08,83.61,89.23,797,897,694.95,2,0
WFC,2023-10-09,71.04,84.31,869,770,334.11,2,0
WFC,2023-10-10,98.53,80.5,761,726,542.93,3,1
WFC,2023-10-11,104.57,97.77,819,811,538.69,1,0
WFC,2023-10-12,81.05,79.48,766,894,433.0,5,2
WFC,2023-10-13,85.0,81.63,903,790,533.84,5,2
WFC,2023-10-14,102.34,100.89,746,914,525.98,4,2
WFC,2023-10-15,67.01,58.08,1131,473,558.89,3,0
WFC,2023-10-16,90.49,77.43,827,1160,612.89,4,1
WFC,2023-10-17,75.53,75.2,739,924,309.8,4,1
WFC,2023-10-18,70.25,78.65,475,861,557.51,2,1
WFC,2023-10-19,91.25,88.94,852,1528,466.46,5,2
WFC,2023-10-20,87.49,93.13,636,516,276.41,2,0
WFC,2023-10-21,64.35,66.46,541,555,481.22,5,2
WFC,2023-10-22,70.11,61.03,526,1065,578.09,0,0
WFC,2023-10-23,98.81,83.88,854,500,330.05,1,0
WFC,2023-10-24,99.42,100.55,1032,1091,413.01,9,5
WFC,2023-10-25,75.18,89.26,1061,900,395.02,5,2
WFC,2023-10-26,86.94,76.33,512,1558,547.16,3,1
WFC,2023-10-27,84.89,81.52,503,1086,456.54,4,1
WFC,2023-10-28,46.2,47.03,911,1051,523.45,2,1
WFC,2023-10-29,66.03,72.05,386,783,516.25,3,1
WFC,2023-10-30,88.3,74.27,1042,880,444.82,3,2
WFC,2023-10-31,71.36,85.41,750,698,454.76,3,1
WFC,2023-11-01,77.74,85.13,1195,1273,590.45,4,1
WFC,2023-11-02,85.38,73.36,1367,1325,574.16,6,1
WFC,2023-11-03,89.02,100.46,1583,1534,576.08,4,2
WFC,2023-11-04,104.1,96.94,638,1240,586.16,5,1
WFC,2023-11-05,57.79,66.87,1223,1245,460.12,3,1
WFC,2023-11-06,96.17,102.57,1379,1586,592.67,5,3
WFC,2023-11-07,92.73,109.58,1518,1387,582.79,5,2
WFC,2023-11-08,89.43,102.56,975,1439,558.39,8,4
WFC,2023-11-09,55.51,49.95,1619,1391,657.77,0,0
WFC,2023-11-10,75.71,90.45,997,961,592.26,2,1
WFC,2023-11-11,86.64,88.08,1143,1589,642.18,5,3
WFC,2023-11-12,60.79,51.98,1740,1156,534.38,2,0
WFC,2023-11-13,79.72,79.82,793,1459,605.11,2,1
WFC,2023-11-14,58.95,65.5,993,1153,704.09,5,3
WFC,2023-11-15,77.72,85.17,838,1600,558.01,0,0
WFC,2023-11-16,63.02,60.69,1135,1244,650.96,3,1
WFC,2023-11-17,82.2,94.72,949,995,669.48,3,1
WFC,2023-11-18,78.38,93.02,1013,1786,526.22,2,1
WFC,2023-11-19,91.61,86.74,955,1911,586.62,3,1
WFC,2023-11-20,67.91,74.93,740,1441,585.93,0,0
WFC,2023-11-21,114.22,137.01,921,1007,676.78,2,1
WFC,2023-11-22,75.26,78.44,960,1201,667.16,1,0
WFC,2023-11-23,77.75,79.36,1431,1819,571.13,4,3
WFC,2023-11-24,78.31,81.47,1272,1963,523.04,4,2
WFC,2023-11-25,48.54,51.4,1244,1326,618.51,8,2
WFC,2023-11-26,76.09,66.22,1206,525,785.11,3,2
WFC,2023-11-27,92.62,90.09,391,1514,646.97,6,1
WFC,2023-11-28,81.93,74.27,1061,1138,619.27,3,1
WFC,2023-11-29,108.2,93.61,1371,1234,267.78,7,5
WFC,2023-11-30,55.02,64.6,789,707,547.84,4,2
WFC,2023-12-01,108.7,109.97,1154,1440,623.35,3,2
WFC,2023-12-02,50.46,49.88,1156,1249,616.62,4,1
WFC,2023-12-03,95.58,100.49,1359,877,525.9,1,0
WFC,2023-12-04,77.64,75.16,1114,1315,725.82,1,0
WFC,2023-12-05,96.91,107.74,1072,903,513.17,1,0
WFC,2023-12-06,97.06,82.68,1071,1281,347.85,6,4
WFC,2023-12-07,83.53,89.57,195,1333,531.65,3,1
WFC,2023-12-08,71.46,57.21,961,682,536.55,3,1
WFC,2023-12-09,80.81,83.85,1119,1205,703.99,7,5
WFC,2023-12-10,69.22,59.73,1013,1047,668.32,3,1
WFC,2023-12-11,100.59,96.85,1230,1066,648.93,2,0
WFC,2023-12-12,76.67,90.66,836,1543,491.38,3,1
WFC,2023-12-13,64.3,66.59,1220,1271,739.34,1,0
WFC,2023-12-14,83.99,90.43,1055,997,322.41,5,3
WFC,2023-12-15,74.04,86.85,1126,1453,647.54,5,2
WFC,2023-12-16,93.93,106.27,1299,1139,474.42,5,3
WFC,2023-12-17,64.35,73.71,1201,664,549.62,4,2
WFC,2023-12-18,87.11,86.39,1159,1102,528.48,0,0
WFC,2023-12-19,65.88,78.32,1337,1177,846.41,5,3
WFC,2023-12-20,79.65,85.7,952,1687,563.75,4,1
WFC,2023-12-21,98.98,105.63,1031,648,393.26,6,3
WFC,2023-12-22,91.74,75.9,1048,1332,624.66,4,2
WFC,2023-12-23,87.91,92.64,915,1207,585.66,4,2
WFC,2023-12-24,66.49,59.76,1473,1229,713.05,3,1
WFC,2023-12-25,62.38,72.77,1225,1534,484.05,0,0
WFC,2023-12-26,103.52,91.29,1220,1472,482.16,3,0
WFC,2023-12-27,73.61,71.76,1212,1468,447.15,0,0
WFC,2023-12-28,56.67,52.12,1344,1275,584.5,6,3
WFC,2023-12-29,77.47,88.31,775,1092,459.9,3,1
WFC,2023-12-30,84.83,74.45,1434,1203,519.66,6,2
WFC,2023-12-31,91.44,101.01,1709,1665,491.71,2,1
WFC,2024-01-01,25.84,28.34,999,849,509.64,3,1
WFC,2024-01-02,94.4,85.09,662,834,588.87,3,2
WFC,2024-01-03,81.64,89.62,530,868,654.86,3,1
WFC,2024-01-04,55.82,49.13,1161,722,644.64,1,0
WFC,2024-01-05,71.48,80.19,1163,645,523.49,2,1
WFC,2024-01-06,72.98,63.03,778,712,610.2,6,2
WFC,2024-01-07,70.81,57.96,940,800,469.5,3,1
WFC,2024-01-08,52.81,43.1,630,973,470.82,3,1
WFC,2024-01-09,62.13,62.14,565,1105,452.41,3,1
WFC,2024-01-10,69.8,74.03,808,443,641.93,3,1
WFC,2024-01-11,68.36,56.0,829,672,448.55,3,1
WFC,2024-01-12,80.21,85.12,600,992,687.84,2,0
WFC,2024-01-13,100.64,105.48,790,522,546.57,4,2
WFC,2024-01-14,100.5,106.26,773,1021,618.38,2,0
WFC,2024-01-15,84.56,82.22,884,1025,533.82,1,0
WFC,2024-01-16,67.94,61.43,790,569,379.13,5,1
WFC,2024-01-17,75.88,68.07,690,957,515.8,4,2
WFC,2024-01-18,66.18,54.33,509,859,534.7,5,1
WFC,2024-01-19,84.98,80.9,851,671,486.97,4,1
WFC,2024-01-20,82.52,80.94,801,722,543.49,1,0
WFC,2024-01-21,69.02,61.69,828,1068,388.68,1,0
WFC,2024-01-22,81.01,77.64,918,824,664.28,0,0
WFC,2024-01-23,75.06,68.87,1004,1024,383.01,3,1
WFC,2024-01-24,78.49,74.59,520,558,500.8,1,0
WFC,2024-01-25,70.81,77.93,1025,787,469.98,6,2
WFC,2024-01-26,74.38,85.03,980,1118,631.29,4,2
WFC,2024-01-27,103.1,88.96,1241,1229,536.72,3,1
WFC,2024-01-28,81.74,81.68,711,997,569.5,4,1
WFC,2024-01-29,68.93,67.41,307,1056,598.34,3,1
WFC,2024-01-30,74.81,84.19,614,790,537.06,5,3
WFC,2024-01-31,89.33,71.67,875,1243,516.0,4,1
WFC,2024-02-01,97.57,83.9,566,1181,523.78,3,2
WFC,2024-02-02,97.68,102.14,817,890,477.31,8,5
WFC,2024-02-03,63.33,74.0,1057,783,623.94,3,1
WFC,2024-02-04,81.44,67.24,849,605,382.59,6,3
WFC,2024-02-05,110.82,119.75,1002,752,462.54,2,1
WFC,2024-02-06,63.59,67.05,1099,1053,316.88,4,1
WFC,2024-02-07,108.0,125.02,693,925,584.38,7,3
WFC,2024-02-08,67.8,68.58,660,1317,327.52,4,2
WFC,2024-02-09,68.46,75.8,460,936,611.43,3,2
WFC,2024-02-10,56.23,57.02,844,831,534.82,4,2
WFC,2024-02-11,82.27,86.88,743,1028,505.26,0,0
WFC,2024-02-12,96.89,98.61,1016,1032,484.19,4,1
WFC,2024-02-13,89.18,92.95,557,957,583.67,1,0
WFC,2024-02-14,70.4,81.48,850,1175,484.19,6,2
WFC,2024-02-15,104.57,84.47,980,808,621.43,1,0
WFC,2024-02-16,77.64,93.14,613,774,499.49,3,1
WFC,2024-02-17,77.01,63.2,649,834,452.53,2,1
WFC,2024-02-18,61.59,59.62,1067,608,521.87,4,1
WFC,2024-02-19,89.6,82.39,1182,689,563.22,1,0
WFC,2024-02-20,66.76,54.33,800,1067,623.17,4,2
WFC,2024-02-21,88.39,74.67,353,745,402.82,1,0
WFC,2024-02-22,49.31,43.82,572,953,542.79,4,2
WFC,2024-02-23,68.43,69.34,468,990,509.61,8,3
WFC,2024-02-24,61.43,50.53,909,1295,472.19,2,0
WFC,2024-02-25,84.27,72.58,812,958,616.59,4,1
WFC,2024-02-26,82.62,85.09,887,1485,470.08,2,0
WFC,2024-02-27,69.78,71.09,867,942,392.61,2,1
WFC,2024-02-28,67.67,65.05,346,1282,529.6,2,0
WFC,2024-02-29,84.06,88.54,772,803,489.6,3,1
WFC,2024-03-01,84.26,84.0,599,1039,730.98,1,0
WFC,2024-03-02,61.67,61.52,841,978,512.9,4,2
WFC,2024-03-03,87.57,93.94,825,736,505.41,4,2
WFC,2024-03-04,95.7,106.65,787,1001,511.49,3,1
WFC,2024-03-05,97.76,105.05,984,685,659.95,5,2
WFC,2024-03-06,80.57,77.77,1066,862,498.66,1,0
WFC,2024-03-07,92.03,76.85,991,1127,515.69,3,1
WFC,2024-03-08,114.69,114.81,819,1088,726.48,2,1
WFC,2024-03-09,55.8,47.99,953,961,585.28,2,1
WFC,2024-03-10,84.07,98.21,843,853,405.42,3,1
WFC,2024-03-11,75.39,62.69,503,809,593.27,6,3
WFC,2024-03-12,78.75,88.03,804,1129,391.95,6,4
