sku_id,sku_name,category,sub_category,cost,price,supplier_id,weight,profit_per_unit,margin_pct
SKU05195,Product SKU05195,Grocery,Dry Goods,42.86,82.13,SUP057,5.63,39.269999999999996,0.9162389174055062
SKU05196,Product SKU05196,Pet Supplies,Dog,59.19,87.02,SUP011,19.89,27.83,0.47018077377935463
SKU05197,Product SKU05197,Health & Beauty,Personal Care,24.02,29.82,SUP010,32.87,5.800000000000001,0.24146544546211493
SKU05198,Product SKU05198,Automotive,Accessories,122.83,260.51,SUP032,33.05,137.68,1.1208988032239682
SKU05199,Product SKU05199,Health & Beauty,Personal Care,24.63,38.88,SUP008,6.56,14.250000000000004,0.5785627283800245
SKU05200,Product SKU05200,Grocery,Beverages,168.91,366.7,SUP042,10.16,197.79,1.170978627671541
SKU05201,Product SKU05201,Toys,Educational,69.58,170.93,SUP002,29.75,101.35000000000001,1.4565967231963208
SKU05202,Product SKU05202,Toys,Action Figures,160.63,248.01,SUP050,10.58,87.38,0.5439830666749673
SKU05203,Product SKU05203,Toys,Puzzles,157.22,328.85,SUP028,34.08,171.63000000000002,1.0916550057244627
SKU05204,Product SKU05204,Sports,Team Sports,111.42,215.34,SUP036,36.81,103.92,0.9326871297792138
SKU05205,Product SKU05205,Sports,Outdoor,55.46,91.99,SUP024,43.59,36.529999999999994,0.6586729174179587
SKU05206,Product SKU05206,Apparel,Kids,63.16,120.65,SUP001,35.16,57.49000000000001,0.9102279924002535
SKU05207,Product SKU05207,Sports,Outdoor,199.99,353.16,SUP024,21.46,153.17000000000002,0.7658882944147207
SKU05208,Product SKU05208,Grocery,Dry Goods,168.83,379.39,SUP001,36.58,210.55999999999997,1.2471717111887695
SKU05209,Product SKU05209,Pet Supplies,Cat,93.72,151.93,SUP022,30.48,58.21000000000001,0.6211054204011951
SKU05210,Product SKU05210,Home & Kitchen,Cookware,175.49,412.21,SUP059,5.51,236.71999999999997,1.3489087697304687
SKU05211,Product SKU05211,Health & Beauty,Personal Care,86.81,156.62,SUP059,48.88,69.81,0.8041700264946435
SKU05212,Product SKU05212,Electronics,Accessories,136.24,235.62,SUP003,1.4,99.38,0.7294480328831473
SKU05213,Product SKU05213,Health & Beauty,Personal Care,113.95,150.97,SUP031,41.74,37.019999999999996,0.32487933304080735
SKU05214,Product SKU05214,Automotive,Parts,151.0,271.6,SUP045,21.52,120.60000000000002,0.7986754966887418
SKU05215,Product SKU05215,Health & Beauty,Supplements,179.67,282.98,SUP041,12.53,103.31000000000003,0.5749986085601383
SKU05216,Product SKU05216,Electronics,Mobile,187.96,423.29,SUP056,41.05,235.33,1.2520217067461161
SKU05217,Product SKU05217,Office Supplies,Storage,40.65,56.35,SUP041,1.4,15.700000000000003,0.3862238622386225
SKU05218,Product SKU05218,Office Supplies,Writing,48.93,107.96,SUP012,12.08,59.029999999999994,1.2064173308808501
SKU05219,Product SKU05219,Office Supplies,Storage,146.36,223.56,SUP056,19.83,77.19999999999999,0.5274665209073516
SKU05220,Product SKU05220,Grocery,Dry Goods,196.67,298.6,SUP003,18.88,101.93000000000004,0.5182793511974375
SKU05221,Product SKU05221,Toys,Educational,61.62,82.73,SUP040,24.55,21.110000000000007,0.3425835767607921
SKU05222,Product SKU05222,Apparel,Kids,76.98,161.92,SUP048,40.9,84.93999999999998,1.1034034814237461
SKU05223,Product SKU05223,Apparel,Men,109.76,136.31,SUP006,30.98,26.549999999999997,0.2418913994169096
SKU05224,Product SKU05224,Automotive,Parts,12.97,25.96,SUP004,34.28,12.99,1.0015420200462606
SKU05225,Product SKU05225,Office Supplies,Storage,41.16,93.23,SUP046,45.56,52.07000000000001,1.265063168124393
SKU05226,Product SKU05226,Electronics,Accessories,162.99,260.24,SUP007,29.37,97.25,0.5966623719246579
SKU05227,Product SKU05227,Grocery,Beverages,183.13,296.1,SUP055,41.02,112.97000000000003,0.6168841806367064
SKU05228,Product SKU05228,Sports,Team Sports,3.88,4.67,SUP040,38.01,0.79,0.20360824742268044
SKU05229,Product SKU05229,Electronics,Accessories,152.77,340.02,SUP054,46.51,187.24999999999997,1.2256987628461082
SKU05230,Product SKU05230,Toys,Puzzles,25.35,38.07,SUP011,45.2,12.719999999999999,0.501775147928994
SKU05231,Product SKU05231,Pet Supplies,Other Pets,37.09,77.4,SUP024,26.57,40.31,1.0868158533297385
SKU05232,Product SKU05232,Grocery,Dry Goods,18.47,29.01,SUP043,26.07,10.540000000000003,0.5706551164049812
SKU05233,Product SKU05233,Automotive,Accessories,170.77,362.0,SUP054,31.13,191.23,1.1198102711249047
SKU05234,Product SKU05234,Electronics,Mobile,100.21,159.16,SUP013,6.05,58.95,0.5882646442470812
SKU05235,Product SKU05235,Grocery,Dry Goods,83.0,102.68,SUP047,10.63,19.680000000000007,0.23710843373493984
SKU05236,Product SKU05236,Health & Beauty,Skincare,87.63,152.84,SUP012,2.31,65.21000000000001,0.7441515462741072
SKU05237,Product SKU05237,Office Supplies,Paper,118.63,227.13,SUP018,4.0,108.5,0.9146084464300768
SKU05238,Product SKU05238,Pet Supplies,Dog,188.75,250.89,SUP045,42.76,62.139999999999986,0.32921854304635756
SKU05239,Product SKU05239,Grocery,Beverages,2.06,4.83,SUP012,1.08,2.77,1.3446601941747574
SKU05240,Product SKU05240,Electronics,Accessories,152.05,253.95,SUP018,36.94,101.89999999999998,0.6701742847747449
SKU05241,Product SKU05241,Grocery,Beverages,81.55,105.38,SUP008,38.4,23.83,0.2922133660331085
SKU05242,Product SKU05242,Toys,Action Figures,16.11,38.64,SUP037,2.64,22.53,1.3985102420856612
SKU05243,Product SKU05243,Home & Kitchen,Decor,96.91,207.38,SUP060,19.72,110.47,1.1399236404911774
SKU05244,Product SKU05244,Office Supplies,Paper,45.01,98.43,SUP008,39.24,53.42000000000001,1.1868473672517221
SKU05245,Product SKU05245,Home & Kitchen,Appliances,184.69,311.94,SUP047,25.36,127.25,0.6889923655855759
SKU05246,Product SKU05246,Home & Kitchen,Appliances,73.9,113.38,SUP021,37.58,39.47999999999999,0.5342354533152908
SKU05247,Product SKU05247,Pet Supplies,Other Pets,69.25,121.64,SUP002,20.24,52.39,0.7565342960288809
SKU05248,Product SKU05248,Apparel,Men,143.11,342.48,SUP014,33.37,199.37,1.3931241702187127
SKU05249,Product SKU05249,Toys,Action Figures,95.37,211.05,SUP006,32.08,115.68,1.2129600503302926
SKU05250,Product SKU05250,Sports,Outdoor,14.0,18.54,SUP054,1.99,4.539999999999999,0.32428571428571423
SKU05251,Product SKU05251,Sports,Team Sports,92.45,210.2,SUP049,15.72,117.74999999999999,1.2736614386154677
SKU05252,Product SKU05252,Apparel,Women,78.06,185.96,SUP004,41.86,107.9,1.3822700486805022
SKU05253,Product SKU05253,Automotive,Accessories,133.68,206.78,SUP012,5.94,73.1,0.5468282465589467
SKU05254,Product SKU05254,Health & Beauty,Skincare,5.18,6.94,SUP037,14.7,1.7600000000000007,0.3397683397683399
SKU05255,Product SKU05255,Toys,Action Figures,111.25,142.76,SUP015,6.9,31.50999999999999,0.2832359550561797
SKU05256,Product SKU05256,Sports,Outdoor,37.85,76.52,SUP057,30.83,38.669999999999995,1.0216644649933948
SKU05257,Product SKU05257,Sports,Fitness,111.05,169.42,SUP019,18.62,58.36999999999999,0.5256190904997748
SKU05258,Product SKU05258,Health & Beauty,Personal Care,21.14,31.59,SUP029,44.9,10.45,0.49432355723746446
SKU05259,Product SKU05259,Health & Beauty,Skincare,195.98,400.18,SUP032,45.85,204.20000000000002,1.0419430554138178
SKU05260,Product SKU05260,Toys,Puzzles,129.26,160.69,SUP024,49.84,31.430000000000007,0.24315333436484612
SKU05261,Product SKU05261,Toys,Puzzles,21.59,45.07,SUP034,12.72,23.48,1.0875405280222326
SKU05262,Product SKU05262,Office Supplies,Storage,79.61,162.38,SUP044,21.88,82.77,1.0396935058409746
SKU05263,Product SKU05263,Apparel,Men,51.61,84.37,SUP054,17.14,32.760000000000005,0.6347607052896727
SKU05264,Product SKU05264,Pet Supplies,Cat,191.95,429.62,SUP010,22.98,237.67000000000002,1.2381870278718419
SKU05265,Product SKU05265,Grocery,Snacks,41.56,93.69,SUP014,7.94,52.129999999999995,1.2543310875842155
SKU05266,Product SKU05266,Automotive,Accessories,43.67,73.18,SUP042,44.03,29.510000000000005,0.6757499427524617
SKU05267,Product SKU05267,Health & Beauty,Skincare,28.09,38.17,SUP022,24.75,10.080000000000002,0.3588465646137416
SKU05268,Product SKU05268,Grocery,Snacks,56.73,110.02,SUP054,22.64,53.29,0.9393618896527411
SKU05269,Product SKU05269,Health & Beauty,Skincare,88.12,118.57,SUP033,7.14,30.44999999999999,0.34555152065365397
SKU05270,Product SKU05270,Sports,Outdoor,164.57,387.01,SUP014,11.81,222.44,1.351643677462478
SKU05271,Product SKU05271,Office Supplies,Writing,24.47,31.06,SUP003,30.45,6.59,0.26930935839803843
SKU05272,Product SKU05272,Home & Kitchen,Decor,143.64,241.98,SUP043,34.02,98.34,0.6846282372598163
SKU05273,Product SKU05273,Apparel,Women,143.17,345.89,SUP009,3.34,202.72,1.4159390933854858
SKU05274,Product SKU05274,Office Supplies,Storage,40.07,51.65,SUP021,43.41,11.579999999999998,0.28899426004492135
SKU05275,Product SKU05275,Toys,Puzzles,158.93,309.44,SUP025,4.27,150.51,0.9470207009375196
SKU05276,Product SKU05276,Pet Supplies,Dog,56.12,89.06,SUP021,28.08,32.940000000000005,0.5869565217391306
SKU05277,Product SKU05277,Home & Kitchen,Decor,53.09,68.74,SUP023,36.57,15.649999999999991,0.2947824449048783
SKU05278,Product SKU05278,Electronics,Laptop,61.22,109.47,SUP027,6.47,48.25,0.788141130349559
SKU05279,Product SKU05279,Office Supplies,Writing,160.9,311.37,SUP022,45.09,150.47,0.9351771286513362
SKU05280,Product SKU05280,Home & Kitchen,Appliances,100.1,242.63,SUP059,44.6,142.53,1.423876123876124
SKU05281,Product SKU05281,Toys,Action Figures,116.14,280.37,SUP011,16.22,164.23000000000002,1.4140692267952473
SKU05282,Product SKU05282,Office Supplies,Storage,74.4,93.68,SUP012,29.5,19.28,0.2591397849462366
SKU05283,Product SKU05283,Electronics,Audio,144.94,319.68,SUP052,7.58,174.74,1.2056023182006348
SKU05284,Product SKU05284,Pet Supplies,Cat,89.94,128.61,SUP038,33.14,38.670000000000016,0.4299533022014678
SKU05285,Product SKU05285,Pet Supplies,Other Pets,33.27,79.03,SUP028,11.61,45.76,1.3754132852419596
SKU05286,Product SKU05286,Automotive,Accessories,59.7,137.68,SUP054,22.98,77.98,1.3061976549413736
SKU05287,Product SKU05287,Sports,Outdoor,6.75,12.44,SUP047,4.32,5.6899999999999995,0.8429629629629629
SKU05288,Product SKU05288,Toys,Puzzles,197.1,387.21,SUP022,12.9,190.10999999999999,0.9645357686453576
SKU05289,Product SKU05289,Office Supplies,Storage,113.62,147.7,SUP026,40.01,34.079999999999984,0.29994719239570483
SKU05290,Product SKU05290,Health & Beauty,Skincare,185.21,432.79,SUP060,17.15,247.58,1.3367528751147346
SKU05291,Product SKU05291,Sports,Team Sports,66.5,82.83,SUP007,32.6,16.33,0.24556390977443607
SKU05292,Product SKU05292,Automotive,Accessories,107.91,193.93,SUP050,45.39,86.02000000000001,0.797145769622834
SKU05293,Product SKU05293,Health & Beauty,Personal Care,35.24,42.73,SUP026,3.76,7.489999999999995,0.21254256526674217
SKU05294,Product SKU05294,Pet Supplies,Dog,46.23,57.48,SUP011,25.19,11.25,0.24334847501622325
SKU05295,Product SKU05295,Grocery,Dry Goods,64.19,92.09,SUP060,37.53,27.900000000000006,0.4346471412992679
SKU05296,Product SKU05296,Health & Beauty,Personal Care,42.48,88.95,SUP045,17.53,46.470000000000006,1.0939265536723166
SKU05297,Product SKU05297,Grocery,Dry Goods,103.34,249.47,SUP037,1.96,146.13,1.4140700599961291
SKU05298,Product SKU05298,Apparel,Men,101.05,233.5,SUP043,29.44,132.45,1.3107372587827808
SKU05299,Product SKU05299,Toys,Educational,56.82,97.56,SUP006,34.05,40.74,0.7170010559662091
SKU05300,Product SKU05300,Health & Beauty,Skincare,178.38,223.58,SUP052,3.67,45.20000000000002,0.25339163583361374
SKU05301,Product SKU05301,Toys,Action Figures,66.36,99.71,SUP026,13.32,33.349999999999994,0.5025617842073538
SKU05302,Product SKU05302,Apparel,Women,45.81,66.63,SUP001,6.62,20.819999999999993,0.45448592010478045
SKU05303,Product SKU05303,Apparel,Men,186.92,259.34,SUP057,10.3,72.41999999999999,0.3874384763535202
SKU05304,Product SKU05304,Apparel,Women,50.76,122.48,SUP020,37.81,71.72,1.412923561859732
SKU05305,Product SKU05305,Home & Kitchen,Appliances,158.36,211.6,SUP016,41.83,53.23999999999998,0.3361960090932052
SKU05306,Product SKU05306,Sports,Outdoor,82.82,127.68,SUP006,28.83,44.860000000000014,0.541656604684859
SKU05307,Product SKU05307,Sports,Fitness,164.79,364.56,SUP044,44.51,199.77,1.2122701620243947
SKU05308,Product SKU05308,Grocery,Beverages,185.77,280.43,SUP001,21.25,94.66,0.5095548258599343
SKU05309,Product SKU05309,Office Supplies,Paper,4.9,11.48,SUP023,7.81,6.58,1.3428571428571427
SKU05310,Product SKU05310,Home & Kitchen,Cookware,172.57,280.98,SUP036,18.47,108.41000000000003,0.6282088427884338
SKU05311,Product SKU05311,Automotive,Parts,9.75,15.84,SUP059,44.43,6.09,0.6246153846153846
SKU05312,Product SKU05312,Office Supplies,Storage,7.06,12.2,SUP025,1.67,5.14,0.7280453257790368
SKU05313,Product SKU05313,Office Supplies,Storage,75.44,107.46,SUP016,12.69,32.019999999999996,0.4244432661717921
SKU05314,Product SKU05314,Home & Kitchen,Cookware,175.76,310.54,SUP009,13.76,134.78000000000003,0.766841147018662
SKU05315,Product SKU05315,Toys,Educational,118.69,164.35,SUP026,13.04,45.66,0.38469963771168586
SKU05316,Product SKU05316,Toys,Action Figures,110.16,166.21,SUP053,33.99,56.05000000000001,0.5088053740014525
SKU05317,Product SKU05317,Automotive,Accessories,99.32,218.86,SUP035,47.42,119.54000000000002,1.203584373741442
SKU05318,Product SKU05318,Home & Kitchen,Cookware,24.93,40.76,SUP032,16.05,15.829999999999998,0.6349779382270356
SKU05319,Product SKU05319,Pet Supplies,Dog,31.93,71.95,SUP015,38.02,40.02,1.2533667397431882
SKU05320,Product SKU05320,Pet Supplies,Dog,97.92,185.96,SUP050,3.07,88.04,0.8991013071895425
SKU05321,Product SKU05321,Sports,Outdoor,111.99,249.6,SUP024,28.73,137.61,1.228770425930887
SKU05322,Product SKU05322,Toys,Puzzles,54.53,112.76,SUP053,18.14,58.230000000000004,1.0678525582248304
SKU05323,Product SKU05323,Electronics,Audio,109.88,201.5,SUP059,19.12,91.62,0.8338187113214417
SKU05324,Product SKU05324,Home & Kitchen,Decor,144.34,339.06,SUP015,0.36,194.72,1.34903699598171
SKU05325,Product SKU05325,Apparel,Women,186.86,348.49,SUP013,35.07,161.63,0.864979128759499
SKU05326,Product SKU05326,Electronics,Laptop,171.41,309.78,SUP020,41.77,138.36999999999998,0.8072457849600372
SKU05327,Product SKU05327,Automotive,Parts,37.17,52.3,SUP022,32.91,15.129999999999995,0.40704869518428827
SKU05328,Product SKU05328,Automotive,Parts,174.29,411.35,SUP028,32.22,237.06000000000003,1.3601468816340585
SKU05329,Product SKU05329,Apparel,Women,106.05,172.95,SUP020,49.0,66.89999999999999,0.6308345120226307
SKU05330,Product SKU05330,Automotive,Accessories,65.3,141.53,SUP003,26.65,76.23,1.1673813169984688
SKU05331,Product SKU05331,Health & Beauty,Supplements,122.49,209.64,SUP012,48.24,87.14999999999999,0.7114866519715894
SKU05332,Product SKU05332,Apparel,Women,115.19,278.66,SUP044,0.48,163.47000000000003,1.4191336053476866
SKU05333,Product SKU05333,Grocery,Dry Goods,115.39,246.05,SUP030,37.28,130.66000000000003,1.1323338244215273
SKU05334,Product SKU05334,Home & Kitchen,Cookware,181.19,218.46,SUP044,0.12,37.27000000000001,0.20569567856945753
SKU05335,Product SKU05335,Home & Kitchen,Decor,95.51,118.25,SUP056,48.73,22.739999999999995,0.23809025232959893
SKU05336,Product SKU05336,Automotive,Parts,45.97,83.41,SUP011,3.15,37.44,0.814444202740918
SKU05337,Product SKU05337,Toys,Educational,105.37,178.49,SUP037,2.33,73.12,0.6939356553098605
SKU05338,Product SKU05338,Grocery,Beverages,68.35,116.8,SUP044,49.5,48.45,0.7088514996342357
SKU05339,Product SKU05339,Office Supplies,Paper,43.16,82.36,SUP032,49.37,39.2,0.9082483781278964
SKU05340,Product SKU05340,Automotive,Accessories,158.82,395.68,SUP050,48.42,236.86,1.4913738823825715
SKU05341,Product SKU05341,Electronics,Accessories,98.93,208.28,SUP028,5.61,109.35,1.1053269988881025
SKU05342,Product SKU05342,Health & Beauty,Personal Care,89.35,201.19,SUP041,25.32,111.84,1.2517067711247902
SKU05343,Product SKU05343,Home & Kitchen,Decor,141.13,306.18,SUP052,12.75,165.05,1.1694891235031533
SKU05344,Product SKU05344,Office Supplies,Storage,175.39,315.31,SUP024,10.59,139.92000000000002,0.7977649808997094
SKU05345,Product SKU05345,Office Supplies,Storage,173.35,302.18,SUP022,37.54,128.83,0.7431785405249496
SKU05346,Product SKU05346,Grocery,Beverages,110.51,187.47,SUP008,40.51,76.96,0.6964075649262509
SKU05347,Product SKU05347,Apparel,Women,117.73,201.05,SUP035,5.57,83.32000000000001,0.7077210566550582
SKU05348,Product SKU05348,Automotive,Parts,179.3,223.43,SUP010,43.17,44.129999999999995,0.24612381483547124
SKU05349,Product SKU05349,Electronics,Accessories,73.27,148.82,SUP060,46.12,75.55,1.0311177835403302
SKU05350,Product SKU05350,Pet Supplies,Cat,32.04,62.06,SUP013,38.25,30.020000000000003,0.9369538077403247
SKU05351,Product SKU05351,Grocery,Snacks,152.0,286.26,SUP047,31.27,134.26,0.8832894736842105
SKU05352,Product SKU05352,Office Supplies,Writing,151.99,348.56,SUP004,38.11,196.57,1.2933087703138364
SKU05353,Product SKU05353,Office Supplies,Writing,72.09,179.92,SUP003,21.78,107.82999999999998,1.4957691774171171
SKU05354,Product SKU05354,Home & Kitchen,Cookware,6.84,11.43,SUP030,6.48,4.59,0.6710526315789473
SKU05355,Product SKU05355,Toys,Educational,26.05,40.79,SUP057,2.76,14.739999999999998,0.565834932821497
SKU05356,Product SKU05356,Pet Supplies,Other Pets,138.33,179.3,SUP024,10.24,40.97,0.2961758114653365
SKU05357,Product SKU05357,Health & Beauty,Supplements,20.39,26.14,SUP022,13.46,5.75,0.2820009808729769
SKU05358,Product SKU05358,Health & Beauty,Skincare,115.24,282.81,SUP035,43.79,167.57,1.4540958000694204
SKU05359,Product SKU05359,Health & Beauty,Skincare,175.43,250.67,SUP019,13.32,75.23999999999998,0.4288890155617624
SKU05360,Product SKU05360,Toys,Action Figures,17.13,37.89,SUP002,3.58,20.76,1.2119089316987743
SKU05361,Product SKU05361,Office Supplies,Writing,112.23,170.84,SUP020,12.25,58.61,0.5222311324957676
SKU05362,Product SKU05362,Electronics,Mobile,198.16,432.74,SUP023,41.86,234.58,1.1837908760597498
SKU05363,Product SKU05363,Electronics,Audio,115.25,268.8,SUP016,32.31,153.55,1.3323210412147506
SKU05364,Product SKU05364,Apparel,Men,189.34,296.46,SUP035,29.81,107.11999999999998,0.5657547269462342
SKU05365,Product SKU05365,Home & Kitchen,Appliances,138.65,237.2,SUP047,44.0,98.54999999999998,0.7107825459790839
SKU05366,Product SKU05366,Apparel,Kids,196.0,361.01,SUP032,19.59,165.01,0.8418877551020407
SKU05367,Product SKU05367,Automotive,Accessories,95.44,220.33,SUP023,32.31,124.89000000000001,1.308570829840738
SKU05368,Product SKU05368,Office Supplies,Storage,10.86,20.69,SUP040,0.96,9.830000000000002,0.905156537753223
SKU05369,Product SKU05369,Sports,Team Sports,156.15,254.03,SUP053,23.65,97.88,0.6268331732308677
SKU05370,Product SKU05370,Grocery,Snacks,160.14,201.84,SUP030,8.01,41.70000000000002,0.26039715249157
SKU05371,Product SKU05371,Electronics,Mobile,80.8,121.11,SUP021,16.96,40.31,0.49888613861386144
SKU05372,Product SKU05372,Toys,Educational,199.64,453.79,SUP010,44.21,254.15000000000003,1.2730414746543781
SKU05373,Product SKU05373,Pet Supplies,Other Pets,187.54,308.17,SUP041,14.92,120.63000000000002,0.6432227791404502
SKU05374,Product SKU05374,Home & Kitchen,Cookware,48.34,110.17,SUP033,34.01,61.83,1.2790649565577161
SKU05375,Product SKU05375,Home & Kitchen,Cookware,48.76,82.41,SUP060,25.38,33.65,0.6901148482362592
SKU05376,Product SKU05376,Health & Beauty,Supplements,106.57,251.01,SUP026,19.09,144.44,1.3553532889180822
SKU05377,Product SKU05377,Electronics,Laptop,181.89,322.63,SUP048,37.34,140.74,0.7737643630765848
SKU05378,Product SKU05378,Health & Beauty,Personal Care,186.19,443.1,SUP042,2.94,256.91,1.3798270583812235
SKU05379,Product SKU05379,Home & Kitchen,Cookware,42.73,77.77,SUP008,21.63,35.04,0.8200327638661362
SKU05380,Product SKU05380,Sports,Team Sports,128.9,312.98,SUP017,5.71,184.08,1.4280837858805275
SKU05381,Product SKU05381,Health & Beauty,Personal Care,91.47,132.64,SUP033,44.72,41.16999999999999,0.4500929266426149
SKU05382,Product SKU05382,Grocery,Dry Goods,192.99,351.69,SUP045,5.29,158.7,0.8223224001243586
SKU05383,Product SKU05383,Electronics,Accessories,157.49,331.72,SUP037,17.8,174.23000000000002,1.1062924630135247
SKU05384,Product SKU05384,Office Supplies,Paper,177.71,438.69,SUP049,27.94,260.98,1.468572393224917
SKU05385,Product SKU05385,Automotive,Accessories,114.01,180.91,SUP048,29.27,66.89999999999999,0.5867906324006665
SKU05386,Product SKU05386,Apparel,Women,89.05,141.84,SUP033,3.45,52.790000000000006,0.5928130263896688
SKU05387,Product SKU05387,Electronics,Audio,52.04,75.83,SUP059,27.15,23.79,0.45714834742505767
SKU05388,Product SKU05388,Apparel,Kids,121.13,241.19,SUP019,19.47,120.06,0.9911665153141254
SKU05389,Product SKU05389,Health & Beauty,Skincare,85.4,195.1,SUP027,23.86,109.69999999999999,1.2845433255269318
SKU05390,Product SKU05390,Sports,Fitness,197.58,350.01,SUP051,32.51,152.42999999999998,0.7714849681141814
SKU05391,Product SKU05391,Automotive,Parts,11.97,24.53,SUP018,42.59,12.56,1.0492898913951545
SKU05392,Product SKU05392,Health & Beauty,Supplements,188.61,470.87,SUP039,14.18,282.26,1.4965272254917552
SKU05393,Product SKU05393,Toys,Educational,115.92,207.03,SUP015,28.23,91.11,0.7859730848861284
SKU05394,Product SKU05394,Sports,Fitness,33.18,76.75,SUP046,45.49,43.57,1.3131404460518386
SKU05395,Product SKU05395,Toys,Educational,91.03,142.42,SUP005,7.13,51.389999999999986,0.5645391629133251
SKU05396,Product SKU05396,Pet Supplies,Cat,137.39,220.63,SUP047,45.49,83.24000000000001,0.6058665113909311
SKU05397,Product SKU05397,Pet Supplies,Cat,134.86,275.03,SUP038,28.01,140.16999999999996,1.0393741658015716
SKU05398,Product SKU05398,Automotive,Accessories,11.06,26.67,SUP035,31.43,15.610000000000001,1.4113924050632911
SKU05399,Product SKU05399,Automotive,Accessories,198.82,377.47,SUP060,35.53,178.65000000000003,0.8985514535760992
SKU05400,Product SKU05400,Grocery,Dry Goods,13.13,26.54,SUP022,38.26,13.409999999999998,1.021325209444021
SKU05401,Product SKU05401,Toys,Action Figures,156.15,343.71,SUP023,11.39,187.55999999999997,1.2011527377521611
SKU05402,Product SKU05402,Office Supplies,Paper,195.13,486.6,SUP030,3.87,291.47,1.4937221339619742
SKU05403,Product SKU05403,Office Supplies,Paper,187.42,295.43,SUP035,34.5,108.01000000000002,0.5762992210009605
SKU05404,Product SKU05404,Apparel,Kids,68.95,169.48,SUP025,5.17,100.52999999999999,1.4580130529369106
SKU05405,Product SKU05405,Health & Beauty,Supplements,100.55,176.61,SUP003,16.37,76.06000000000002,0.7564395822973646
SKU05406,Product SKU05406,Pet Supplies,Dog,129.82,177.9,SUP041,35.86,48.08000000000001,0.3703589585580035
SKU05407,Product SKU05407,Office Supplies,Storage,196.16,440.56,SUP023,43.01,244.4,1.2459216965742252
SKU05408,Product SKU05408,Home & Kitchen,Appliances,73.21,118.77,SUP048,25.9,45.56,0.6223193552793335
SKU05409,Product SKU05409,Grocery,Beverages,11.05,26.84,SUP020,7.27,15.79,1.4289592760180994
SKU05410,Product SKU05410,Health & Beauty,Supplements,180.8,236.61,SUP029,41.15,55.81,0.3086836283185841
SKU05411,Product SKU05411,Office Supplies,Paper,32.09,40.1,SUP010,36.0,8.009999999999998,0.24961047055157362
SKU05412,Product SKU05412,Pet Supplies,Other Pets,57.49,122.39,SUP011,27.8,64.9,1.1288919812141243
SKU05413,Product SKU05413,Pet Supplies,Cat,23.54,56.77,SUP037,22.67,33.230000000000004,1.411639762107052
SKU05414,Product SKU05414,Automotive,Accessories,147.42,272.92,SUP049,30.26,125.50000000000003,0.8513091846425183
SKU05415,Product SKU05415,Electronics,Accessories,61.95,90.48,SUP036,27.17,28.53,0.4605326876513317
SKU05416,Product SKU05416,Office Supplies,Paper,89.16,152.21,SUP025,33.66,63.05000000000001,0.7071556751906686
SKU05417,Product SKU05417,Grocery,Dry Goods,138.72,174.75,SUP025,17.0,36.03,0.2597318339100346
SKU05418,Product SKU05418,Pet Supplies,Dog,83.53,110.76,SUP007,11.87,27.230000000000004,0.3259906620375913
SKU05419,Product SKU05419,Automotive,Parts,12.23,30.52,SUP014,36.85,18.29,1.4955028618152084
SKU05420,Product SKU05420,Home & Kitchen,Decor,19.32,23.69,SUP019,35.99,4.370000000000001,0.22619047619047625
SKU05421,Product SKU05421,Apparel,Men,88.96,197.74,SUP050,46.18,108.78000000000002,1.2227967625899283
SKU05422,Product SKU05422,Automotive,Accessories,120.66,174.14,SUP023,39.13,53.47999999999999,0.4432289076744571
SKU05423,Product SKU05423,Sports,Outdoor,191.25,373.76,SUP058,34.13,182.51,0.9543006535947712
SKU05424,Product SKU05424,Pet Supplies,Cat,68.82,116.72,SUP021,36.76,47.900000000000006,0.6960185992444059
SKU05425,Product SKU05425,Toys,Puzzles,185.7,374.68,SUP007,39.51,188.98000000000002,1.0176628971459345
SKU05426,Product SKU05426,Toys,Puzzles,35.98,53.09,SUP035,26.65,17.110000000000007,0.4755419677598668
SKU05427,Product SKU05427,Grocery,Beverages,36.96,74.86,SUP015,14.65,37.9,1.0254329004329004
SKU05428,Product SKU05428,Automotive,Accessories,158.72,357.21,SUP049,23.24,198.48999999999998,1.2505670362903225
SKU05429,Product SKU05429,Office Supplies,Writing,37.8,77.14,SUP053,49.64,39.34,1.040740740740741
SKU05430,Product SKU05430,Office Supplies,Paper,125.27,156.15,SUP060,0.96,30.88000000000001,0.246507543705596
SKU05431,Product SKU05431,Apparel,Women,65.43,95.17,SUP019,40.67,29.739999999999995,0.45453156044627835
SKU05432,Product SKU05432,Electronics,Accessories,169.27,260.03,SUP049,16.35,90.75999999999996,0.5361847935251371
SKU05433,Product SKU05433,Office Supplies,Storage,48.78,116.14,SUP012,25.18,67.36,1.3808938089380893
SKU05434,Product SKU05434,Home & Kitchen,Cookware,131.92,229.56,SUP038,31.59,97.64000000000001,0.7401455427531839
SKU05435,Product SKU05435,Automotive,Accessories,78.4,128.7,SUP027,31.76,50.29999999999998,0.641581632653061
SKU05436,Product SKU05436,Sports,Team Sports,119.03,188.26,SUP002,7.55,69.22999999999999,0.5816180794757623
SKU05437,Product SKU05437,Pet Supplies,Dog,74.98,130.45,SUP009,31.47,55.469999999999985,0.7397972792744729
SKU05438,Product SKU05438,Pet Supplies,Other Pets,183.08,228.31,SUP033,12.26,45.22999999999999,0.2470504697400043
SKU05439,Product SKU05439,Home & Kitchen,Decor,40.36,74.79,SUP037,21.54,34.43000000000001,0.8530723488602578
